location_no,property_jibun_juso,property_doro_juso,zipcode,x_coordinate,y_coordinate,formated_price,jibun_juso
202,강남구 수서동 747,서울 강남구 광평로31길 27,6354,127.090677682629,37.4848961854277,15.95,서울특별시강남구 수서동 747
203,강남구 수서동 795,서울 강남구 광평로34길 55,6362,127.090876576595,37.4809832232715,18.20,서울특별시강남구 수서동 795
204,강남구 수서동 799,서울 강남구 광평로34길 35,6362,127.094873846502,37.4812524561219,34.00,서울특별시강남구 수서동 799
205,강남구 신사동 505-5,서울 강남구 도산대로1길 63,6027,127.018996753376,37.5208134476353,2.05,서울특별시강남구 신사동 505-5
206,강남구 신사동 510-11,서울 강남구 압구정로2길 46,6034,127.020668911004,37.5187724849651,8.50,서울특별시강남구 신사동 510-11
207,강남구 신사동 605,서울 강남구 압구정로32길 37,6022,127.030207030251,37.5249809525719,47.50,서울특별시강남구 신사동 605
208,강남구 신사동 607-9,서울 강남구 압구정로34길 33,6023,127.03071255196,37.5259767900235,22.00,서울특별시강남구 신사동 607-9
209,강남구 신사동 626-65,서울 강남구 논현로168길 46,6024,127.031874856182,37.5230959775798,7.70,서울특별시강남구 신사동 626-65
210,강남구 신사동 634-14,서울 강남구 압구정로42길 46,6020,127.034359272107,37.5260044372771,16.70,서울특별시강남구 신사동 634-14
211,강남구 신사동 659,서울 강남구 압구정로48길 15,6018,127.037226006238,37.5274686878192,12.40,서울특별시강남구 신사동 659
212,강남구 압구정동 369-1,서울 강남구 압구정로29길 71,6002,127.027925536556,37.5330267381014,71.80,서울특별시강남구 압구정동 369-1
213,강남구 압구정동 397,서울 강남구 압구정로 113,6000,127.018254311656,37.5239469817757,45.00,서울특별시강남구 압구정동 397
214,강남구 압구정동 414,서울 강남구 압구정로11길 17,6000,127.020094666653,37.5253062054352,38.00,서울특별시강남구 압구정동 414
215,강남구 압구정동 426,서울 강남구 압구정로 151,6001,127.024479347433,37.5262225982289,50.50,서울특별시강남구 압구정동 426
216,강남구 압구정동 433,서울 강남구 압구정로 151,6001,127.024419823616,37.5275560033999,76.50,서울특별시강남구 압구정동 433
217,강남구 압구정동 434,서울 강남구 압구정로 151,6001,127.024109041617,37.5289291939725,67.00,서울특별시강남구 압구정동 434
218,강남구 압구정동 436,서울 강남구 압구정로29길 69,6005,127.02507354803,37.5310921175756,43.00,서울특별시강남구 압구정동 436
219,강남구 압구정동 447,서울 강남구 압구정로29길 57,6005,127.026136755454,37.5306250782443,47.00,서울특별시강남구 압구정동 447
220,강남구 압구정동 448,서울 강남구 압구정로29길 23,6005,127.027336644402,37.530233501672,45.00,서울특별시강남구 압구정동 448
221,강남구 압구정동 455,서울 강남구 압구정로29길 68,6004,127.028563016169,37.5319760183273,44.80,서울특별시강남구 압구정동 455
222,강남구 압구정동 456,서울 강남구 압구정로 201,6004,127.028904583335,37.5299339057353,66.80,서울특별시강남구 압구정동 456
223,강남구 압구정동 462,서울 강남구 압구정로33길 70,6004,127.030654534135,37.5323773404776,61.00,서울특별시강남구 압구정동 462
224,강남구 압구정동 481,서울 강남구 압구정로 309,6006,127.035439289396,37.5312147011021,61.00,서울특별시강남구 압구정동 481
225,강남구 압구정동 484,서울 강남구 압구정로 313,6006,127.03605169339,37.5297937266126,39.00,서울특별시강남구 압구정동 484
226,강남구 압구정동 486,서울 강남구 압구정로 313,6006,127.036865226776,37.5309077439444,38.00,서울특별시강남구 압구정동 486
227,강남구 압구정동 489,서울 강남구 압구정로 321,6007,127.038166645795,37.5291561440508,43.00,서울특별시강남구 압구정동 489
228,강남구 압구정동 490,서울 강남구 압구정로 321,6007,127.038801247058,37.5303153460239,25.70,서울특별시강남구 압구정동 490
229,강남구 압구정동 513,서울 강남구 압구정로 401,6009,127.042074950675,37.5289385759485,37.00,서울특별시강남구 압구정동 513
230,강남구 압구정동 528,서울 강남구 압구정로61길 37,6009,127.044063152551,37.5291266107317,37.00,서울특별시강남구 압구정동 528
231,강남구 역삼동 603-7,서울 강남구 봉은사로 140,6124,127.03012719701,37.5059333937172,1.97,서울특별시강남구 역삼동 603-7
232,강남구 역삼동 607-17,서울 강남구 논현로101길 6,6126,127.034491665746,37.5046934979191,8.50,서울특별시강남구 역삼동 607-17
233,강남구 역삼동 637-4,서울 강남구 테헤란로13길 22-7,6131,127.03218377755,37.5014455734857,3.60,서울특별시강남구 역삼동 637-4
234,강남구 역삼동 639,서울 강남구 논현로97길 23,6131,127.033760417979,37.5027629444523,6.37,서울특별시강남구 역삼동 639
235,강남구 역삼동 642-16,서울 강남구 테헤란로 147,6132,127.035518054022,37.500949154894,3.00,서울특별시강남구 역삼동 642-16
236,강남구 역삼동 680,서울 강남구 봉은사로 302,6143,127.039477255342,37.5086755506049,14.00,서울특별시강남구 역삼동 680
237,강남구 역삼동 684-7,서울 강남구 선릉로107길 27,6144,127.042029313129,37.5086906179128,1.43,서울특별시강남구 역삼동 684-7
238,강남구 역삼동 695-21,서울 강남구 테헤란로55길 46,6149,127.045293316725,37.506959752434,6.50,서울특별시강남구 역삼동 695-21
239,강남구 역삼동 702-13,서울 강남구 테헤란로 313,6151,127.045247081761,37.503812108386,2.93,서울특별시강남구 역삼동 702-13
240,강남구 역삼동 703-6,서울 강남구 언주로98길 32,6151,127.044336520702,37.5045258697408,2.10,서울특별시강남구 역삼동 703-6
241,강남구 역삼동 705-1,서울 강남구 테헤란로 327,6150,127.047062405182,37.504580227022,1.80,서울특별시강남구 역삼동 705-1
242,강남구 역삼동 706-10,서울 강남구 언주로90길 4,6210,127.04355364093,37.5021444429171,1.85,서울특별시강남구 역삼동 706-10
243,강남구 역삼동 706-20,서울 강남구 언주로86길 11,6210,127.044242152066,37.5019559669632,3.03,서울특별시강남구 역삼동 706-20
244,강남구 역삼동 707-18,서울 강남구 테헤란로48길 10,6211,127.045842296597,37.5026923795001,6.55,서울특별시강남구 역삼동 707-18
245,강남구 역삼동 708-16,서울 강남구 선릉로89길 16,6212,127.047814557329,37.5034333955569,2.30,서울특별시강남구 역삼동 708-16
246,강남구 역삼동 708-20,서울 강남구 테헤란로52길 15,6212,127.047949405031,37.5031402437958,1.70,서울특별시강남구 역삼동 708-20
247,강남구 역삼동 708-26,서울 강남구 선릉로 431,6212,127.04906138989,37.5035489338112,2.70,서울특별시강남구 역삼동 708-26
248,강남구 역삼동 709-5,서울 강남구 테헤란로52길 16,6213,127.04672840019,37.5023529838786,28.00,서울특별시강남구 역삼동 709-5
249,강남구 역삼동 710,서울 강남구 언주로86길 12,6214,127.044952350618,37.5013521150596,25.00,서울특별시강남구 역삼동 710
250,강남구 역삼동 711-3,서울 강남구 언주로 420,6214,127.044637645118,37.5000702831355,32.00,서울특별시강남구 역삼동 711-3
251,강남구 역삼동 713-11,서울 강남구 역삼로 307,6215,127.04577859271,37.4993054329332,8.35,서울특별시강남구 역삼동 713-11
252,강남구 역삼동 713-7,서울 강남구 역삼로 309,6215,127.047422022725,37.5005998907468,35.20,서울특별시강남구 역삼동 713-7
253,강남구 역삼동 716,서울 강남구 선릉로 423,6213,127.049359907714,37.5024378695723,17.90,서울특별시강남구 역삼동 716
254,강남구 역삼동 719-24,서울 강남구 언주로85길 32,6221,127.040587989603,37.5008584122618,2.15,서울특별시강남구 역삼동 719-24
255,강남구 역삼동 720-25,서울 강남구 언주로 427,6221,127.042688993712,37.5014564802212,4.50,서울특별시강남구 역삼동 720-25
256,강남구 역삼동 722,서울 강남구 언주로85길 13,6222,127.04231099391,37.5005715581119,15.10,서울특별시강남구 역삼동 722
257,강남구 역삼동 727-2,서울 강남구 역삼로25길 27,6224,127.03910848597,37.4979467693109,2.60,서울특별시강남구 역삼동 727-2
258,강남구 역삼동 735-11,서울 강남구 논현로87길 41,6235,127.033478645633,37.4988386931716,1.70,서울특별시강남구 역삼동 735-11
259,강남구 역삼동 735-17,서울 강남구 논현로85길 52,6235,127.033643683487,37.4981775779532,2.47,서울특별시강남구 역삼동 735-17
260,강남구 역삼동 736-22,서울 강남구 테헤란로20길 15,6236,127.034746091127,37.4987452532369,1.37,서울특별시강남구 역삼동 736-22
261,강남구 역삼동 736-24,서울 강남구 테헤란로20길 19,6236,127.03504104269,37.4985434308082,2.70,서울특별시강남구 역삼동 736-24
262,강남구 역삼동 747-5,서울 강남구 역삼로 171,6247,127.03786193249,37.4957052908827,10.25,서울특별시강남구 역삼동 747-5
263,강남구 역삼동 754,서울 강남구 역삼로 306,6216,127.046418558768,37.4985712235437,32.70,서울특별시강남구 역삼동 754
264,강남구 역삼동 754-1,서울 강남구 언주로 332,6216,127.046780606935,37.4977533273856,27.60,서울특별시강남구 역삼동 754-1
265,강남구 역삼동 755-1,서울 강남구 역삼로 314,6217,127.049979318614,37.4997216170335,29.20,서울특별시강남구 역삼동 755-1
266,강남구 역삼동 755-4,서울 강남구 선릉로69길 20,6217,127.049878493722,37.4987776755024,29.50,서울특별시강남구 역삼동 755-4
267,강남구 역삼동 757,서울 강남구 선릉로69길 19,6218,127.050048075024,37.4975161048325,22.35,서울특별시강남구 역삼동 757
268,강남구 역삼동 761-10,서울 강남구 언주로 316,6219,127.046375405001,37.4962677274195,14.60,서울특별시강남구 역삼동 761-10
269,강남구 역삼동 762-3,서울 강남구 도곡로43길 21,6219,127.047244552337,37.4951650013344,32.00,서울특별시강남구 역삼동 762-3
270,강남구 역삼동 763-16,서울 강남구 도곡로43길 20,6219,127.048147354094,37.4965001990472,33.60,서울특별시강남구 역삼동 763-16
271,강남구 역삼동 765-32,서울 강남구 도곡로57길 12,6218,127.051582815175,37.4967695014167,19.50,서울특별시강남구 역삼동 765-32
272,강남구 역삼동 771-4,서울 강남구 역삼로 240,6226,127.04283692356,37.4973092755439,12.00,서울특별시강남구 역삼동 771-4
273,강남구 역삼동 774-31,서울 강남구 언주로69길 16,6226,127.043947461587,37.4964090324061,5.40,서울특별시강남구 역삼동 774-31
274,강남구 역삼동 774-34,서울 강남구 역삼로38길 16,6226,127.043730274289,37.4968782671224,4.11,서울특별시강남구 역삼동 774-34
275,강남구 역삼동 774-42,서울 강남구 언주로69길 12,6226,127.044381332399,37.4965439310956,5.82,서울특별시강남구 역삼동 774-42
276,강남구 역삼동 777-12,서울 강남구 논현로70길 26-1,6227,127.041912308555,37.4954389372595,5.00,서울특별시강남구 역삼동 777-12
277,강남구 역삼동 790-9,서울 강남구 논현로 337,6248,127.039198215632,37.4952337186225,6.33,서울특별시강남구 역삼동 790-9
278,강남구 역삼동 792-7,서울 강남구 논현로67길 46,6249,127.036213811766,37.4935000525916,3.95,서울특별시강남구 역삼동 792-7
279,강남구 역삼동 796-29,서울 강남구 논현로63길 16,6257,127.039117102179,37.4930015908398,9.20,서울특별시강남구 역삼동 796-29
280,강남구 역삼동 798-1,서울 강남구 논현로63길 5,6257,127.03988920382,37.4932100960191,5.70,서울특별시강남구 역삼동 798-1
281,강남구 역삼동 822-7,서울 강남구 테헤란로 113,6134,127.029534533648,37.4989745356109,3.00,서울특별시강남구 역삼동 822-7
282,강남구 역삼동 823-26,서울 강남구 테헤란로14길 8,6234,127.032932009945,37.4986518880181,2.10,서울특별시강남구 역삼동 823-26
283,강남구 역삼동 823-3,서울 강남구 테헤란로8길 7,6234,127.031695979994,37.4984253527273,1.94,서울특별시강남구 역삼동 823-3
284,강남구 역삼동 823-7,서울 강남구 테헤란로10길 10,6234,127.032263556578,37.4984060977465,2.17,서울특별시강남구 역삼동 823-7
285,강남구 역삼동 824-25,서울 강남구 강남대로84길 33,6233,127.031110404052,37.4975829773073,2.95,서울특별시강남구 역삼동 824-25
286,강남구 역삼동 825-20,서울 강남구 테헤란로4길 6,6232,127.029297352877,37.4977268810805,3.10,서울특별시강남구 역삼동 825-20
287,강남구 역삼동 830-41,서울 강남구 역삼로7길 17,6243,127.032530802425,37.4953255731048,1.79,서울특별시강남구 역삼동 830-41
288,강남구 역삼동 831-40,서울 강남구 역삼로3길 7,6242,127.031310345053,37.4940736834783,2.05,서울특별시강남구 역삼동 831-40
289,강남구 역삼동 832-16,서울 강남구 역삼로 106,6252,127.03096509578,37.4929442719945,3.95,서울특별시강남구 역삼동 832-16
290,강남구 역삼동 832-3,서울 강남구 강남대로 328,6252,127.030707488212,37.4923585043421,2.71,서울특별시강남구 역삼동 832-3
291,강남구 역삼동 832-33,서울 강남구 역삼로4길 16,6252,127.032023625741,37.4924090618276,2.40,서울특별시강남구 역삼동 832-33
292,강남구 역삼동 835-67,서울 강남구 도곡로7길 22,6255,127.034890345627,37.492084518075,16.80,서울특별시강남구 역삼동 835-67
293,강남구 역삼동 836,서울 강남구 도곡로3길 26,6254,127.032999525643,37.4919752285635,4.20,서울특별시강남구 역삼동 836
294,강남구 역삼동 837-11,서울 강남구 강남대로 310,6253,127.031612457083,37.4910285589926,4.15,서울특별시강남구 역삼동 837-11
295,강남구 역삼동 837-13,서울 강남구 강남대로66길 14,6253,127.031839810859,37.4917282202916,2.20,서울특별시강남구 역삼동 837-13
296,강남구 역삼동 837-26,서울 강남구 도곡로1길 14,6253,127.03231179718,37.4909461078125,3.85,서울특별시강남구 역삼동 837-26
297,강남구 역삼동 902,서울 강남구 테헤란로44길 26,6214,127.045687600172,37.5004909218409,43.00,서울특별시강남구 역삼동 902
298,강남구 율현동 365,서울 강남구 밤고개로26길 50,6377,127.105382016412,37.4676629031825,12.20,서울특별시강남구 율현동 365
299,강남구 일원동 614,서울 강남구 개포로110길 21,6337,127.077719392203,37.4909681210679,19.00,서울특별시강남구 일원동 614
300,강남구 일원동 615,서울 강남구 개포로110길 15,6337,127.078327089075,37.492293011204,24.00,서울특별시강남구 일원동 615
301,강남구 일원동 615-1,서울 강남구 일원로 28,6337,127.07930741151,37.4912703447693,23.00,서울특별시강남구 일원동 615-1
